route,time_period,forecasted_demand,forecast_confidence,max_capacity,committed_capacity,load_factor,void_capacity,utilization_strategy,planning_comment,pricing_recommendation
DEL-FRA,01-01-2026,175.2177533,0.995898752,2394,122.6524273,0.051233261,2271.347573,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-BLR,26-01-2026,219.1527737,0.777284057,2275,153.4069416,0.067431623,2121.593058,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,27-01-2026,458.3290353,0.580811884,2275,320.8303247,0.141024319,1954.169675,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,28-01-2026,497.40807,0.514724067,2275,348.185649,0.153048637,1926.814351,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,29-01-2026,139.9424455,0.993735782,2275,97.95971185,0.043059214,2177.040288,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,30-01-2026,176.0147449,0.841035608,2275,123.2103214,0.054158383,2151.789679,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,31-01-2026,267.3271794,0.664496117,2275,187.1290256,0.082254517,2087.870974,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,01-02-2026,508.9925678,0.462274209,2275,356.2947975,0.156613098,1918.705203,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,02-02-2026,463.9680803,0.484536297,2275,324.7776562,0.142759409,1950.222344,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,03-02-2026,2280.472114,0.600549256,2275,1596.33048,0.701683727,678.6695205,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,04-02-2026,524.3091099,0.474478925,2275,367.0163769,0.16132588,1907.983623,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,05-02-2026,2150.232891,0.892208249,2275,1505.163024,0.66161012,769.836976,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,06-02-2026,145.2325139,0.955613911,2275,101.6627597,0.044686927,2173.33724,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,07-02-2026,176.8972954,0.935450864,2275,123.8281068,0.054429937,2151.171893,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,08-02-2026,550.0157469,0.458658658,2275,385.0110229,0.169235614,1889.988977,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,09-02-2026,549.0021555,0.57392998,2275,384.3015089,0.16892374,1890.698491,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,10-02-2026,246.2872197,0.726687997,2275,172.4010538,0.075780683,2102.598946,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,11-02-2026,689.608393,0.707120623,2275,482.7258751,0.212187198,1792.274125,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,12-02-2026,328.1810921,0.807429006,2275,229.7267645,0.100978798,2045.273236,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,13-02-2026,2417.726343,0.65429453,2275,1692.40844,0.743915798,582.5915598,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,14-02-2026,290.9659212,0.762988212,2275,203.6761449,0.089527976,2071.323855,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,15-02-2026,446.1191935,0.522247216,2275,312.2834354,0.137267444,1962.716565,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,16-02-2026,273.8030882,0.70208604,2275,191.6621617,0.084247104,2083.337838,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,17-02-2026,143.5361145,0.88737262,2275,100.4752802,0.044164958,2174.52472,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,18-02-2026,175.805851,0.893851918,2275,123.0640957,0.054094108,2151.935904,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,19-02-2026,256.5225672,0.81733039,2275,179.5657971,0.078930021,2095.434203,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,20-02-2026,476.1355024,0.62366631,2275,333.2948517,0.146503232,1941.705148,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,21-02-2026,207.9233856,0.80692428,2275,145.5463699,0.063976426,2129.45363,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,22-02-2026,228.7222134,0.835445589,2275,160.1055494,0.070376066,2114.894451,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,23-02-2026,448.4247488,0.620978069,2275,313.8973241,0.137976846,1961.102676,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,24-02-2026,510.8847839,0.623987164,2275,357.6193488,0.157195318,1917.380651,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,25-02-2026,157.9056339,0.891754873,2275,110.5339437,0.048586349,2164.466056,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,26-02-2026,255.7459728,0.703924,2275,179.0221809,0.078691069,2095.977819,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,27-02-2026,545.3618933,0.575075626,2275,381.7533253,0.167803659,1893.246675,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,28-02-2026,498.1392423,0.568207357,2275,348.6974696,0.153273613,1926.30253,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,01-03-2026,1396.171651,0.895524136,2275,977.3201555,0.429591277,1297.679844,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,01-01-2026,34.39351091,0.275447518,2275,24.07545763,0.010582619,2250.924542,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,02-01-2026,1985.103007,0,2275,1389.572105,0.610800925,885.4278953,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,03-01-2026,-26.0393715,0,2275,-18.22756005,0,2293.22756,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,04-01-2026,20.78164335,0.170741131,2275,14.54715035,0.006394352,2260.45285,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,05-01-2026,154.6516432,0.913467689,2275,108.2561502,0.047585121,2166.74385,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,06-01-2026,118.9599549,0.747424476,2275,83.27196846,0.036603063,2191.728032,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,07-01-2026,-36.52419562,0,2275,-25.56693693,0,2300.566937,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,08-01-2026,1181.924334,0.735805602,2275,827.3470335,0.363669026,1447.652966,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,09-01-2026,141.955918,0.883110965,2275,99.36914257,0.043678744,2175.630857,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,10-01-2026,-119.7052266,0,2275,-83.79365865,0,2358.793659,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,11-01-2026,-82.36736056,0,2275,-57.65715239,0,2332.657152,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,12-01-2026,-6.23693877,0,2275,-4.365857139,0,2279.365857,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,13-01-2026,1895.631288,0.730504138,2275,1326.941902,0.583271166,948.0580981,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,14-01-2026,140.9412852,0.944173082,2275,98.65889965,0.043366549,2176.3411,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,15-01-2026,1940.952822,0.759382212,2275,1358.666975,0.597216253,916.3330249,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,16-01-2026,111.2114545,0.715311358,2275,77.84801814,0.034218909,2197.151982,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,17-01-2026,-19.72856184,0,2275,-13.80999329,0,2288.809993,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,18-01-2026,479.3034803,0.627204073,2275,335.5124362,0.147477994,1939.487564,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,19-01-2026,178.3093853,0.964668154,2275,124.8165697,0.054864426,2150.18343,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,20-01-2026,82.22164174,0.592234857,2275,57.55514922,0.025298967,2217.444851,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,21-01-2026,73.248382,0.511785392,2275,51.2738674,0.022537964,2223.726133,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,22-01-2026,-45.7763754,0,2275,-32.04346278,0,2307.043463,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,23-01-2026,-97.62991705,0,2275,-68.34094193,0,2343.340942,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,24-01-2026,86.38385631,0.629752719,2275,60.46869942,0.026579648,2214.531301,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,25-01-2026,84.29676449,0.622723867,2275,59.00773514,0.025937466,2215.992265,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,26-01-2026,107.7442014,0.749143254,2275,75.42094096,0.033152062,2199.579059,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,27-01-2026,-53.00936493,0,2275,-37.10655545,0,2312.106555,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,28-01-2026,9.035335275,0.080779512,2275,6.324734693,0.002780103,2268.675265,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,29-01-2026,1364.00144,0.504296109,2275,954.801008,0.419692751,1320.198992,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,30-01-2026,99.43838304,0.714699666,2275,69.60686813,0.030596426,2205.393132,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,31-01-2026,229.1837928,0.781604271,2275,160.4286549,0.07051809,2114.571345,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,01-02-2026,69.84505719,0.530592455,2275,48.89154003,0.021490787,2226.10846,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,02-02-2026,853.9160527,0.503146759,2275,597.7412369,0.262743401,1677.258763,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,03-02-2026,-14.17788088,0,2275,-9.924516614,0,2284.924517,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,04-02-2026,17.04439226,0.137105042,2275,11.93107458,0.005244428,2263.068925,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,05-02-2026,-108.086026,0,2275,-75.66021823,0,2350.660218,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,06-02-2026,12.76532591,0.111371909,2275,8.935728136,0.003927793,2266.064272,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,07-02-2026,-14.34466784,0,2275,-10.04126748,0,2285.041267,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,08-02-2026,2057.747513,0.989244174,2275,1440.423259,0.633153081,834.5767411,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,09-02-2026,1996.810533,0.97201131,2275,1397.767373,0.614403241,877.2326266,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,10-02-2026,1158.259135,0.335834224,2275,810.7813943,0.356387426,1464.218606,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,11-02-2026,221.7553112,0.905913898,2275,155.2287179,0.068232403,2119.771282,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,12-02-2026,449.9644008,0.895043168,2275,314.9750805,0.138450585,1960.024919,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,13-02-2026,170.9103049,0.979609421,2275,119.6372134,0.052587786,2155.362787,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
